age,salary,experience_years,education_level,department,city,gender,score,last_promotion_years,joining_year,projects_completed,overtime_hours, leaves_taken,performance_rating,work_life_balance,travel_frequency
59,66715.0,37.0,High School,Marketing,Hyderabad,Female,89.42113092776995,7,2015,26,23,4,3,4.062094047562071,Often
47,105193.0,39.0,Master,Marketing,Pune,Other,28.98780926985274,7,2004,5,2,22,5,2.7480100396575677,Often
46,130545.0,31.0,Bachelor,Finance,Mumbai,Male,13.86656413026931,8,2004,43,26,33,4,2.4208582518073256,Very Often
36,124085.0,25.0,PhD,Finance,Delhi,Female,99.61614938287026,1,2006,49,17,14,3,4.947539339223464,Rarely
63,129101.0,38.0,PhD,Finance,Delhi,Male,34.73989962790568,13,2007,40,16,18,2,2.383517996376551,Rarely
28,26256.0,19.0,High School,Finance,Delhi,Female,,3,2018,15,9,24,2,3.6441188611423474,Very Often
51,141946.0,17.0,Master,IT,Mumbai,Male,,1,2000,46,24,38,4,3.851192354186101,Often
67,128684.0,14.0,Master,Finance,,Female,,3,2017,1,4,3,2,4.092116483099967,Very Often
24,84800.0,,High School,Finance,Delhi,Male,8.795708650298684,2,2021,36,23,7,3,4.44802932651141,Rarely
61,148900.0,21.0,High School,Finance,Pune,Male,35.26208343638933,6,2010,28,28,28,5,3.264746677325743,Rarely
51,114937.0,20.0,Bachelor,Sales,Delhi,Male,,13,2021,22,14,12,2,3.4175873524546563,Often
37,61548.0,1.0,High School,Finance,Bangalore,Other,91.59320049035608,4,2015,20,19,37,3,3.8445494489538388,Very Often
67,92090.0,39.0,Master,HR,Mumbai,Male,39.74376845601426,14,2020,12,17,35,2,1.5955496933595241,Rarely
55,98200.0,17.0,Bachelor,Finance,Bangalore,Male,56.45642457449139,6,2010,0,4,36,1,1.8002016900564848,Very Often
41,62367.0,22.0,PhD,Finance,Bangalore,Female,63.6062199966944,1,2020,28,23,30,1,4.057240023269919,Very Often
27,148845.0,12.0,Master,IT,Mumbai,Female,7.0753479337828935,3,2008,47,14,18,5,1.5398613641938454,Very Often
49,133815.0,8.0,PhD,Finance,Delhi,Other,34.22250423899838,5,2006,6,5,36,1,3.7538706203741166,Often
69,109922.0,,PhD,Sales,Hyderabad,Female,68.42540151625131,11,2021,30,7,24,1,1.129656296239674,Rarely
32,90382.0,0.0,PhD,Marketing,Bangalore,Male,73.56610864902403,4,2014,44,26,36,2,2.350190527510208,Often
54,147602.0,1.0,Master,Finance,Delhi,Other,35.595211017382766,10,2010,21,2,0,2,3.6489775910590305,Rarely
37,146270.0,3.0,PhD,Finance,Hyderabad,Other,0.6736250349803741,1,2022,15,4,20,4,3.8268559290832136,Rarely
20,146320.0,13.0,Master,Finance,Bangalore,Other,0.6865600247428216,11,2018,27,17,38,5,3.520467467377262,Very Often
54,46205.0,31.0,PhD,IT,Delhi,Male,53.81200177267197,6,2006,43,27,25,1,2.766158753181945,Very Often
57,45570.0,35.0,High School,Marketing,,Male,55.148589653245516,1,2015,38,14,2,4,2.018686260069024,Rarely
25,50255.0,1.0,High School,IT,Delhi,Female,,13,2002,24,26,4,2,3.453190795043389,Very Often
57,41182.0,39.0,Master,IT,Pune,Female,72.17530658303848,8,2015,13,11,28,4,1.7398910710979707,Very Often
61,59373.0,13.0,PhD,IT,Pune,Female,92.12693956941365,6,2007,49,18,32,1,1.2410646620770023,Very Often
40,63019.0,19.0,PhD,Sales,Mumbai,Other,99.01702077343492,11,2009,20,6,1,4,1.0784104504534877,Often
57,82619.0,24.0,PhD,Marketing,Hyderabad,Male,70.10667546248789,2,2008,18,0,17,3,2.0709307350294033,Often
28,36043.0,7.0,High School,Sales,Bangalore,Female,51.399871762396465,5,2002,12,23,13,5,1.1198652123306885,Rarely
63,65532.0,27.0,PhD,Sales,Bangalore,Male,14.09947983203148,4,2006,1,20,39,1,1.9968346887190958,Very Often
25,121290.0,20.0,PhD,Marketing,Delhi,Other,38.41751793998346,11,2007,35,1,29,3,2.157622144238841,Very Often
46,85936.0,22.0,Master,Sales,Hyderabad,Male,57.24566656798808,8,2002,13,18,28,4,2.3797331991799138,Very Often
47,39239.0,31.0,PhD,Marketing,Bangalore,Male,99.98084811737648,12,2015,33,12,28,1,3.8539208411891286,Often
27,30416.0,7.0,High School,Finance,Hyderabad,Other,12.698162331813002,2,2021,17,19,18,4,2.7652481337252963,Rarely
56,23412.0,30.0,PhD,IT,Hyderabad,Female,79.30764711535562,1,2013,23,17,25,5,4.941203787829705,Very Often
45,101976.0,36.0,High School,Sales,Pune,Male,99.89401982890807,1,2006,29,9,39,5,4.789427430280075,Often
66,,15.0,High School,Marketing,Bangalore,Male,80.52912829710658,3,2003,18,12,8,2,4.9261491454694655,Often
53,21875.0,39.0,Bachelor,HR,Bangalore,Other,76.71441595563009,12,2005,35,4,12,3,2.648918380661749,Very Often
30,139231.0,26.0,High School,Sales,Mumbai,Male,25.86811370640487,0,2006,20,22,37,5,1.1768103609578517,Very Often
49,57066.0,39.0,Bachelor,Sales,Hyderabad,Male,0.33625071608925916,8,2011,18,12,30,3,4.441190629796003,Often
53,,17.0,Bachelor,Marketing,Delhi,Male,22.598708809987755,2,2006,25,8,13,4,2.739545463765528,Often
54,25752.0,34.0,PhD,HR,Pune,Other,78.98001150738953,13,2000,34,0,30,3,3.564646222675758,Rarely
43,106753.0,14.0,Bachelor,HR,Mumbai,Male,10.728119856574715,12,2017,39,25,14,1,4.3737094614795815,Often
39,98025.0,26.0,Master,Finance,Pune,Other,,4,2010,3,28,33,2,3.4292257139087217,Often
21,21353.0,16.0,High School,Sales,Delhi,Female,56.25052709798489,1,2010,20,21,9,3,3.947611560396931,Rarely
48,46986.0,39.0,Master,IT,Mumbai,Male,57.98103004410229,7,2016,2,5,20,3,1.994993198633685,Often
35,106907.0,1.0,Bachelor,Sales,Pune,Other,54.29886904452975,14,2024,4,0,38,5,1.7802194601941004,Often
55,124901.0,30.0,PhD,IT,Delhi,Other,98.08834953745412,10,2011,42,17,24,1,3.2210770042051395,Rarely
41,34691.0,36.0,High School,IT,Mumbai,Male,1.2285595650897152,10,2022,28,26,36,5,3.5517832898500603,Rarely
40,89847.0,33.0,Master,Marketing,Delhi,Other,48.75985100792742,13,2022,18,15,39,3,4.487126465379447,Very Often
39,68075.0,33.0,PhD,Sales,Mumbai,Female,50.442062032784015,2,2018,16,7,19,4,4.285594572711078,Often
19,30794.0,2.0,Bachelor,Marketing,Bangalore,Female,29.332213312095025,4,2020,33,5,6,5,4.9562118790249485,Very Often
48,88470.0,16.0,PhD,Finance,Bangalore,Female,52.507127565877276,6,2017,19,12,17,5,4.865413564991988,Rarely
28,36406.0,13.0,Master,IT,Pune,Female,67.32798408005756,1,2020,27,16,25,1,3.4940391102420914,Often
45,95930.0,13.0,PhD,HR,Hyderabad,Other,67.27559076505797,2,2023,8,25,16,5,3.013884603239637,Rarely
63,135897.0,,Master,IT,Hyderabad,Other,8.78569757416906,7,2012,2,12,6,5,4.042570833019262,Often
49,46872.0,34.0,PhD,Finance,Delhi,Female,80.24599806645666,9,2009,9,9,27,2,2.0454903338275185,Very Often
22,61708.0,0.0,High School,IT,Mumbai,Female,93.07098300857142,13,2018,20,26,20,3,2.4095043772672504,Often
55,135492.0,28.0,PhD,Marketing,Bangalore,Female,12.361185796259678,7,2003,40,5,36,1,4.068503660237194,Rarely
27,126629.0,3.0,High School,Sales,Hyderabad,Female,41.66402857053204,2,2023,3,25,22,5,4.799882849230765,Often
57,40800.0,32.0,Master,HR,Bangalore,Female,51.17502277870527,12,2014,21,22,9,3,4.581428859624802,Very Often
63,63397.0,16.0,High School,Marketing,Delhi,Other,13.482168934391304,9,2017,6,17,16,1,1.291428795729923,Very Often
41,143313.0,27.0,PhD,Sales,Delhi,Female,50.338405021905444,11,2000,11,26,37,5,1.9276660285611098,Very Often
52,,25.0,High School,HR,Mumbai,Female,20.685883662438155,6,2018,10,19,0,4,2.0931915815418978,Rarely
61,,7.0,Master,Finance,Hyderabad,Male,93.53609574287857,13,2001,21,22,10,2,2.5327558447491514,Often
65,121975.0,33.0,PhD,IT,Delhi,Other,44.847034182590974,10,2009,28,12,32,1,1.2829030716452667,Often
40,113848.0,17.0,High School,HR,Delhi,Female,99.49012513467143,12,2017,26,26,30,4,1.9235320636422215,Rarely
34,125596.0,30.0,High School,Finance,Bangalore,Other,4.651114826746627,1,2003,46,14,23,1,3.8645715453497793,Very Often
18,35438.0,26.0,Bachelor,Sales,Pune,Male,12.758074436216482,8,2021,19,5,19,1,1.9778050108073164,Rarely
48,108921.0,15.0,High School,HR,Hyderabad,Male,44.321080053988126,12,2009,13,10,4,2,4.770167215161456,Often
48,64999.0,9.0,Bachelor,Finance,Mumbai,Female,87.43592849319325,12,2020,6,7,25,4,2.692135671790892,Often
59,38482.0,39.0,Master,Sales,Mumbai,Female,55.52257903611765,7,2003,14,13,6,5,1.3987430298223966,Often
59,52471.0,11.0,Bachelor,Marketing,Bangalore,Female,73.23432206490064,8,2023,45,12,26,3,4.37068943856994,Often
51,67279.0,21.0,Master,IT,Mumbai,Female,42.356315724954754,8,2020,27,21,17,4,4.662003770507416,Often
26,129413.0,15.0,High School,Finance,Delhi,Male,4.051203584799456,6,2017,42,1,37,1,4.7124524350344945,Very Often
39,126748.0,11.0,High School,Marketing,,Other,64.78125584337982,3,2019,9,0,30,4,2.975716756382839,Rarely
30,74213.0,10.0,Bachelor,Sales,Mumbai,Female,,11,2022,2,4,8,3,4.682043846190202,Very Often
42,133909.0,19.0,Master,HR,Hyderabad,Other,7.142803215625126,11,2003,11,10,1,4,3.83675608345571,Often
65,33026.0,,High School,IT,Mumbai,Female,17.088146923828596,4,2014,12,9,36,3,1.7824629776517469,Very Often
35,127625.0,26.0,Bachelor,Sales,Pune,Female,47.61557988878191,6,2021,38,29,28,2,3.13276967894538,Rarely
68,105184.0,,Bachelor,Finance,Pune,Male,44.663758774397635,12,2017,43,11,33,1,2.7313742704758446,Often
29,25435.0,11.0,Bachelor,IT,Hyderabad,Female,75.24175003792587,4,2008,33,9,14,5,2.804213618619785,Very Often
57,28493.0,29.0,High School,Marketing,Pune,Female,38.74131369216835,11,2019,0,8,8,4,2.6533162962919876,Rarely
34,92227.0,8.0,Master,IT,Pune,Female,66.33002388256646,9,2016,37,1,15,2,1.7010967651555147,Very Often
32,79321.0,36.0,High School,Marketing,Delhi,Male,70.44235400477574,14,2002,24,22,1,4,2.5601310925284535,Very Often
59,22763.0,0.0,PhD,Sales,Mumbai,Other,64.50038595258627,7,2012,18,24,0,2,3.0480054387385036,Rarely
32,40389.0,3.0,PhD,HR,Pune,Male,59.61255719044537,4,2006,24,3,8,3,2.1426972231321018,Often
32,51498.0,14.0,High School,IT,Hyderabad,Female,80.56834806518502,4,2013,5,3,19,2,1.7074026495007906,Very Often
56,83755.0,26.0,Master,HR,Delhi,Female,65.71069734837101,4,2024,44,25,1,3,1.7929416422377682,Often
30,121545.0,7.0,Bachelor,HR,Pune,Female,83.41843464123241,3,2005,3,20,0,2,1.7718812340076315,Rarely
34,55825.0,22.0,PhD,IT,Hyderabad,Other,63.66855267834085,10,2013,25,28,9,4,2.787001375729316,Often
49,,14.0,PhD,IT,,Other,15.897301687428932,11,2013,25,28,22,5,1.8363180409260105,Very Often
26,25574.0,26.0,High School,HR,Pune,Female,30.94454063903368,10,2013,25,29,18,1,3.869308109658809,Very Often
57,58179.0,30.0,PhD,Finance,Hyderabad,Female,33.035533248437076,11,2019,13,5,17,5,2.3425109120919343,Rarely
37,21587.0,38.0,PhD,Finance,Hyderabad,Other,9.391547073690166,6,2017,31,11,23,2,4.757537194084106,Very Often
43,62782.0,7.0,Bachelor,IT,Bangalore,Male,69.23066574943701,1,2008,47,6,21,3,1.2509168009784517,Very Often
44,124224.0,29.0,Bachelor,HR,Hyderabad,Male,59.511114632737986,9,2011,27,24,19,4,2.2398107609142865,Rarely
38,74412.0,17.0,Master,HR,Bangalore,Other,58.97549217802705,12,2013,1,21,10,1,3.9534016272924237,Often
35,80561.0,3.0,PhD,Sales,Mumbai,Other,47.85173012674947,3,2023,40,29,8,1,3.7391335041037297,Often
30,97224.0,21.0,Master,HR,Mumbai,Female,54.31246268331652,10,2022,44,18,14,4,2.682528855253373,Often
33,24409.0,2.0,Master,Finance,Delhi,Other,0.8087291552646314,2,2015,20,1,15,2,4.480790842586277,Often
26,147159.0,14.0,Bachelor,Sales,Bangalore,Other,9.62480694434361,9,2001,45,21,12,1,1.285488159122322,Very Often
29,91319.0,34.0,Bachelor,Finance,Hyderabad,Female,68.33529704653051,12,2015,13,29,5,4,3.0363921501715487,Often
61,119016.0,37.0,High School,Marketing,Delhi,Other,26.14668064007166,7,2017,36,24,24,2,1.8016552136448216,Rarely
55,46751.0,32.0,Bachelor,IT,Delhi,Female,10.791153737461812,6,2023,1,18,14,4,2.4957736923933944,Rarely
36,58174.0,13.0,Master,Marketing,Mumbai,Male,32.86552601880401,2,2008,4,3,17,1,3.7962485308832585,Often
24,142678.0,0.0,PhD,IT,Hyderabad,Male,25.448254996002152,3,2024,37,2,32,5,1.3958893216030424,Very Often
52,76572.0,25.0,Master,Finance,Bangalore,Male,2.93724636248055,12,2007,1,22,13,1,1.1750866695433402,Rarely
65,81416.0,7.0,Master,Finance,Mumbai,Female,41.055780330716196,13,2000,0,3,33,1,2.6833210281430446,Rarely
35,32041.0,15.0,Master,Marketing,Delhi,Male,2.7029196168892877,3,2004,47,27,1,5,2.0856865940109874,Very Often
33,43227.0,37.0,Bachelor,IT,Pune,Male,0.03908558469830625,11,2006,21,13,19,2,3.8820800128483626,Rarely
56,55201.0,9.0,Master,IT,,Female,79.2473750653776,9,2009,40,5,15,4,1.262202377533705,Often
21,56069.0,36.0,High School,Sales,Pune,Female,31.497162979091808,6,2021,24,5,2,2,4.866021751445647,Often
42,102190.0,25.0,PhD,HR,,Male,56.7586384886325,7,2010,45,8,29,2,3.4830087435339894,Often
49,46370.0,27.0,Bachelor,Sales,Bangalore,Male,,3,2011,29,4,22,4,3.0050628235981,Very Often
57,115018.0,,Master,Finance,,Male,93.00236971701516,7,2000,8,6,38,2,2.650198640009098,Rarely
30,145342.0,19.0,High School,Marketing,Pune,Other,72.91812315004846,0,2005,36,12,22,3,3.996020957862173,Rarely
62,147173.0,13.0,PhD,IT,Hyderabad,Female,36.91702575636906,12,2003,46,0,2,1,2.4252951430824172,Very Often
34,31586.0,34.0,Master,Sales,Mumbai,Female,21.06269170529612,8,2002,9,23,12,3,4.107791649771815,Often
66,70231.0,28.0,PhD,Marketing,Mumbai,Female,13.780638260044231,6,2003,14,1,39,4,3.84277005658758,Often
54,145758.0,11.0,Bachelor,Marketing,Mumbai,Female,76.24186839782918,3,2023,48,19,28,5,3.2053958423938256,Very Often
23,25322.0,17.0,Bachelor,HR,Bangalore,Male,,7,2005,2,9,22,5,4.55468997147527,Rarely
36,85294.0,1.0,High School,IT,Pune,Female,,11,2024,7,22,39,4,2.3839431613253126,Often
30,99468.0,1.0,Bachelor,Marketing,Hyderabad,Other,91.96260712224331,9,2004,24,27,16,4,1.2314006655030658,Often
43,49299.0,,High School,IT,Delhi,Other,39.0096396532025,1,2008,35,5,20,2,2.5048046164279065,Rarely
31,110715.0,,Master,Sales,Mumbai,Male,54.34927151888358,13,2003,42,3,28,1,4.501339659196348,Often
48,90793.0,17.0,PhD,Marketing,Hyderabad,Male,85.77991842740782,7,2013,45,7,36,3,1.3092625845851011,Rarely
21,,21.0,Bachelor,Marketing,Hyderabad,Female,83.33750634374857,9,2014,49,13,4,4,4.052611897364893,Rarely
56,77134.0,18.0,PhD,Sales,Bangalore,Male,63.79536317254255,5,2003,20,28,20,5,4.301035827822992,Often
25,131672.0,0.0,PhD,IT,Pune,Male,88.86237830710863,6,2021,33,15,1,1,2.711810824096101,Often
42,29777.0,23.0,Master,IT,Bangalore,Male,95.20981614428067,6,2013,26,14,22,1,1.7780774369945886,Rarely
30,31249.0,35.0,Master,Marketing,Bangalore,Other,93.51141346168895,1,2009,8,12,10,2,2.42206247241062,Very Often
49,140902.0,24.0,Bachelor,Sales,,Female,34.90073356433949,13,2006,9,11,14,5,2.5938866220805252,Very Often
55,41390.0,35.0,Master,Finance,Pune,Male,39.717109620379034,10,2017,26,6,22,1,4.729035495604601,Often
55,40369.0,30.0,PhD,IT,Pune,Female,24.050386498131683,1,2019,24,14,6,5,2.1384898904326555,Rarely
45,32881.0,30.0,High School,Finance,Pune,Female,,3,2014,12,5,33,3,4.890450477620785,Rarely
47,29587.0,1.0,High School,Marketing,Mumbai,Female,12.182460591049738,5,2007,3,20,37,5,1.4352817615238562,Rarely
20,113800.0,18.0,High School,Finance,Pune,Other,35.50833701689496,3,2008,15,20,5,1,4.896117687205898,Very Often
45,94327.0,,Bachelor,Finance,Hyderabad,Female,0.9733196707920055,5,2004,11,13,15,5,1.8932771079175121,Often
20,127009.0,9.0,Master,IT,Mumbai,Female,59.464624362390865,4,2005,24,26,1,5,1.671038912076249,Often
62,107911.0,30.0,Master,Marketing,Delhi,Male,65.83843069492146,5,2011,47,14,31,5,1.4804017413889548,Very Often
51,108147.0,21.0,Master,Finance,Bangalore,Male,24.898750086550482,8,2006,48,22,37,1,2.2650350302931215,Rarely
33,127562.0,22.0,Master,IT,Pune,Other,73.6730652298985,5,2006,15,10,27,3,3.4662464472224097,Very Often
39,27833.0,22.0,PhD,Finance,Delhi,Female,38.15367879200471,5,2014,38,21,8,5,3.665320066577684,Very Often
49,137574.0,14.0,High School,IT,Pune,Other,31.171107845132063,10,2018,1,3,24,3,2.479820414755731,Often
55,67013.0,25.0,PhD,Marketing,Bangalore,Female,95.61654232775355,10,2012,8,22,25,1,1.9230324022740337,Very Often
25,137341.0,,Bachelor,Sales,,Other,58.86924644361093,7,2017,43,4,25,4,4.980115370140963,Rarely
25,147785.0,,High School,IT,Hyderabad,Female,25.231939586449315,14,2009,12,22,4,5,2.0823485745441603,Very Often
23,83620.0,19.0,High School,IT,Bangalore,Male,98.32421518516935,4,2007,13,22,16,3,2.51316207893392,Rarely
31,35754.0,39.0,PhD,Finance,Delhi,Other,38.75496383368581,4,2024,11,26,25,5,2.9239181164392853,Very Often
49,127584.0,,Bachelor,Marketing,Mumbai,Male,64.7829784257143,9,2010,34,1,25,2,3.9583522310190182,Rarely
52,98113.0,7.0,Bachelor,HR,Mumbai,Female,72.38539146741894,12,2007,21,27,8,2,1.6083789300711255,Often
27,116631.0,17.0,High School,HR,,Other,42.22958203031292,10,2007,20,19,22,1,2.0645366460811556,Often
20,106784.0,5.0,Master,Sales,Bangalore,Male,53.59167851849358,0,2014,47,14,23,3,4.9876227198042695,Very Often
29,55282.0,26.0,Bachelor,Marketing,Bangalore,Male,23.978192864162395,5,2001,49,9,8,3,4.300636201174304,Often
66,56737.0,35.0,PhD,IT,Mumbai,Male,46.58217557666515,0,2019,2,3,9,5,2.7754932187981676,Very Often
48,137972.0,14.0,Bachelor,HR,Delhi,Female,31.08000880133954,10,2021,21,28,5,2,1.4347565509739915,Rarely
46,117427.0,36.0,High School,Sales,Bangalore,Other,54.74579330288548,7,2023,8,22,3,5,4.466834665205246,Rarely
22,44124.0,4.0,Master,Marketing,Hyderabad,Male,66.989033942803,9,2012,46,7,0,5,4.132016860618269,Often
69,90102.0,38.0,Bachelor,Sales,Hyderabad,Female,61.400520086033296,8,2017,39,10,5,1,3.322750823130394,Very Often
42,22196.0,8.0,High School,HR,Bangalore,Female,77.67167606088843,5,2011,41,16,37,4,2.617828428827837,Rarely
58,81527.0,6.0,Bachelor,Finance,Delhi,Female,4.153002918138437,13,2007,2,6,28,1,4.742459010557015,Very Often
48,116651.0,,Master,Finance,,Other,7.859676105766244,8,2016,30,10,2,1,2.1826435301914593,Often
38,,9.0,PhD,Marketing,Delhi,Female,20.531410629454573,1,2005,36,21,23,1,2.2836565061734593,Very Often
37,105395.0,25.0,High School,Sales,Mumbai,Female,98.5802533553104,8,2015,5,9,8,5,4.502137930797316,Often
56,31345.0,3.0,High School,IT,Pune,Other,,3,2023,13,0,16,5,3.5053698159284115,Very Often
39,,37.0,Master,HR,Mumbai,Other,92.41210172478715,14,2023,18,29,37,5,4.803601741935919,Often
21,,23.0,High School,Finance,Pune,Female,27.209035153879167,2,2022,17,29,13,5,3.5800448318920646,Very Often
30,86400.0,,Master,Finance,Hyderabad,Female,57.38564958410699,0,2022,6,7,35,2,1.1319635531570382,Very Often
62,32055.0,0.0,High School,Sales,Pune,Male,55.48847962561473,0,2013,35,4,32,3,1.7071843775481028,Very Often
59,123693.0,16.0,Master,Finance,,Other,56.9518951156274,7,2009,28,12,19,2,2.1272344061023785,Often
67,105283.0,23.0,Bachelor,Sales,Bangalore,Other,71.75669408695833,1,2024,2,6,33,3,4.469043192781495,Very Often
66,64484.0,26.0,Bachelor,HR,Pune,Male,39.3980031364343,0,2001,12,23,2,5,4.323421975619614,Often
37,97514.0,6.0,Bachelor,Sales,Bangalore,Female,67.72103601931309,1,2012,35,22,19,2,4.1613082473540715,Rarely
69,110135.0,8.0,High School,Finance,Pune,Female,78.84370441276938,2,2000,40,10,2,3,3.214150481958893,Very Often
30,55771.0,34.0,Master,Sales,Bangalore,Female,28.907323599827308,3,2017,24,11,5,4,1.555839797654286,Very Often
34,132478.0,11.0,Master,Finance,Hyderabad,Female,94.57431990549885,12,2013,27,13,28,1,1.5248030646421555,Often
53,77654.0,20.0,PhD,Marketing,Hyderabad,Male,51.80480147025788,10,2002,37,11,38,3,1.5043678007619508,Very Often
50,66540.0,2.0,Bachelor,Finance,Pune,Other,73.27627037744126,8,2014,10,25,30,2,4.418447959118048,Very Often
18,103151.0,,PhD,Finance,Delhi,Other,72.89249001860742,6,2008,40,27,38,2,1.5662283525826717,Rarely
32,126263.0,20.0,Bachelor,Finance,,Female,56.52433190877492,11,2012,8,28,20,4,4.234109656979401,Very Often
30,130284.0,9.0,PhD,Marketing,,Male,32.26836946503848,4,2022,21,0,0,3,4.378998250120725,Very Often
34,137399.0,32.0,Bachelor,IT,Mumbai,Female,66.69394619591323,4,2004,20,5,32,1,1.4201365772223435,Rarely
41,124885.0,5.0,Master,Finance,Bangalore,Female,8.728487332546486,13,2004,18,26,9,2,4.608012645331025,Often
25,142393.0,1.0,Bachelor,IT,Delhi,Male,,5,2021,32,10,25,5,4.590152642270763,Rarely
67,49377.0,28.0,High School,HR,Bangalore,Male,18.399726128606396,0,2001,3,10,2,5,3.5528470780999926,Rarely
44,115567.0,39.0,Bachelor,Sales,,Other,27.542618600261694,5,2000,32,11,13,3,3.0520384508446585,Very Often
62,69573.0,32.0,Bachelor,IT,Hyderabad,Other,95.44391365598057,12,2016,44,0,7,4,3.5892223753871915,Very Often
40,62733.0,3.0,Master,HR,Delhi,Female,18.65413774160204,12,2018,15,19,31,1,2.6192646623874536,Often
63,149344.0,3.0,High School,Sales,Bangalore,Female,17.00926983486868,10,2016,43,19,35,3,3.354641093035111,Often
25,31760.0,28.0,Master,Finance,Bangalore,Other,80.45359798621597,5,2008,0,23,26,3,4.878101064095628,Often
25,133226.0,36.0,PhD,Finance,Mumbai,Male,25.128817148022197,13,2009,14,5,32,1,1.4531590882481766,Rarely
43,119250.0,19.0,PhD,Finance,,Female,,10,2014,21,28,20,2,1.9351634139289708,Rarely
64,45762.0,22.0,High School,Marketing,Bangalore,Female,22.664302781160217,4,2012,31,29,25,5,3.0963609896633373,Rarely
30,70986.0,17.0,PhD,Marketing,Mumbai,Male,88.83735857131983,9,2020,36,22,13,2,2.0344342016649937,Often
56,54332.0,24.0,High School,Marketing,Delhi,Female,,8,2024,22,12,35,4,4.971077752109618,Often
54,60100.0,0.0,Bachelor,Marketing,,Male,69.50605164170305,9,2020,32,29,27,1,3.8810814993378444,Very Often
66,24944.0,14.0,PhD,HR,Mumbai,Other,39.513922947947535,9,2016,48,29,27,2,2.735905684915061,Rarely
45,68825.0,33.0,Bachelor,HR,,Other,26.211876710175098,4,2022,39,11,20,3,4.610967107237967,Very Often
42,33877.0,19.0,Master,Finance,Hyderabad,Other,14.40474071526766,8,2006,21,29,28,3,1.5777877340173276,Often
33,,36.0,PhD,Sales,Delhi,Other,,9,2003,39,9,37,4,2.151619920724422,Very Often
19,149065.0,26.0,Master,Marketing,Bangalore,Other,52.111554426775186,14,2002,46,22,33,4,4.823733047744339,Rarely
